Line Segment Data	6400 items	feet
38-85	Y-PQ	0	0	0	0	40	20
39-85	Y-PQ	0	0	0	0	40	20
40-85	Y-PQ	0	0	0	0	40	20
41-85	Y-PQ	0	0	0	0	40	20
42-85	Y-PQ	0	0	0	0	40	20
43-85	Y-PQ	0	0	0	0	40	20
44-85	Y-PQ	0	0	0	0	40	20
45-85	Y-PQ	0	0	0	0	40	20
46-85	Y-PQ	0	0	0	0	40	20
47-85	Y-PQ	0	0	0	0	40	20
48-85	Y-PQ	0	0	0	0	40	20
49-85	Y-PQ	0	0	0	0	40	20
50-85	Y-PQ	0	0	0	0	40	20
1-86	Y-PQ	0	0	20	10	0	0
2-86	Y-PQ	0	0	20	10	0	0
3-86	Y-PQ	0	0	20	10	0	0
4-86	Y-PQ	0	0	20	10	0	0
5-86	Y-PQ	0	0	20	10	0	0
6-86	Y-PQ	0	0	20	10	0	0
7-86	Y-PQ	0	0	20	10	0	0
8-86	Y-PQ	0	0	20	10	0	0
9-86	Y-PQ	0	0	20	10	0	0
10-86	Y-PQ	0	0	20	10	0	0
11-86	Y-PQ	0	0	20	10	0	0
12-86	Y-PQ	0	0	20	10	0	0
13-86	Y-PQ	0	0	20	10	0	0
14-86	Y-PQ	0	0	20	10	0	0
15-86	Y-PQ	0	0	20	10	0	0
16-86	Y-PQ	0	0	20	10	0	0
17-86	Y-PQ	0	0	20	10	0	0
18-86	Y-PQ	0	0	20	10	0	0
19-86	Y-PQ	0	0	20	10	0	0
20-86	Y-PQ	0	0	20	10	0	0
21-86	Y-PQ	0	0	20	10	0	0
22-86	Y-PQ	0	0	20	10	0	0
23-86	Y-PQ	0	0	20	10	0	0
24-86	Y-PQ	0	0	20	10	0	0
25-86	Y-PQ	0	0	20	10	0	0
26-86	Y-PQ	0	0	20	10	0	0
27-86	Y-PQ	0	0	20	10	0	0
28-86	Y-PQ	0	0	20	10	0	0
29-86	Y-PQ	0	0	20	10	0	0
30-86	Y-PQ	0	0	20	10	0	0
31-86	Y-PQ	0	0	20	10	0	0
32-86	Y-PQ	0	0	20	10	0	0
33-86	Y-PQ	0	0	20	10	0	0
34-86	Y-PQ	0	0	20	10	0	0
35-86	Y-PQ	0	0	20	10	0	0
36-86	Y-PQ	0	0	20	10	0	0
37-86	Y-PQ	0	0	20	10	0	0
38-86	Y-PQ	0	0	20	10	0	0
39-86	Y-PQ	0	0	20	10	0	0
40-86	Y-PQ	0	0	20	10	0	0
41-86	Y-PQ	0	0	20	10	0	0
42-86	Y-PQ	0	0	20	10	0	0
43-86	Y-PQ	0	0	20	10	0	0
44-86	Y-PQ	0	0	20	10	0	0
45-86	Y-PQ	0	0	20	10	0	0
46-86	Y-PQ	0	0	20	10	0	0
47-86	Y-PQ	0	0	20	10	0	0
48-86	Y-PQ	0	0	20	10	0	0
49-86	Y-PQ	0	0	20	10	0	0
50-86	Y-PQ	0	0	20	10	0	0
1-87	Y-PQ	0	0	40	20	0	0
2-87	Y-PQ	0	0	40	20	0	0
3-87	Y-PQ	0	0	40	20	0	0
4-87	Y-PQ	0	0	40	20	0	0
5-87	Y-PQ	0	0	40	20	0	0
6-87	Y-PQ	0	0	40	20	0	0
7-87	Y-PQ	0	0	40	20	0	0
8-87	Y-PQ	0	0	40	20	0	0
9-87	Y-PQ	0	0	40	20	0	0
10-87	Y-PQ	0	0	40	20	0	0
11-87	Y-PQ	0	0	40	20	0	0
12-87	Y-PQ	0	0	40	20	0	0
13-87	Y-PQ	0	0	40	20	0	0
14-87	Y-PQ	0	0	40	20	0	0
15-87	Y-PQ	0	0	40	20	0	0
16-87	Y-PQ	0	0	40	20	0	0
17-87	Y-PQ	0	0	40	20	0	0
18-87	Y-PQ	0	0	40	20	0	0
19-87	Y-PQ	0	0	40	20	0	0
20-87	Y-PQ	0	0	40	20	0	0
21-87	Y-PQ	0	0	40	20	0	0
22-87	Y-PQ	0	0	40	20	0	0
23-87	Y-PQ	0	0	40	20	0	0
24-87	Y-PQ	0	0	40	20	0	0
25-87	Y-PQ	0	0	40	20	0	0
26-87	Y-PQ	0	0	40	20	0	0
27-87	Y-PQ	0	0	40	20	0	0
28-87	Y-PQ	0	0	40	20	0	0
29-87	Y-PQ	0	0	40	20	0	0
30-87	Y-PQ	0	0	40	20	0	0
31-87	Y-PQ	0	0	40	20	0	0
32-87	Y-PQ	0	0	40	20	0	0
33-87	Y-PQ	0	0	40	20	0	0
34-87	Y-PQ	0	0	40	20	0	0
35-87	Y-PQ	0	0	40	20	0	0
36-87	Y-PQ	0	0	40	20	0	0
37-87	Y-PQ	0	0	40	20	0	0
38-87	Y-PQ	0	0	40	20	0	0
39-87	Y-PQ	0	0	40	20	0	0
40-87	Y-PQ	0	0	40	20	0	0
41-87	Y-PQ	0	0	40	20	0	0
42-87	Y-PQ	0	0	40	20	0	0
43-87	Y-PQ	0	0	40	20	0	0
44-87	Y-PQ	0	0	40	20	0	0
45-87	Y-PQ	0	0	40	20	0	0
46-87	Y-PQ	0	0	40	20	0	0
47-87	Y-PQ	0	0	40	20	0	0
48-87	Y-PQ	0	0	40	20	0	0
49-87	Y-PQ	0	0	40	20	0	0
50-87	Y-PQ	0	0	40	20	0	0
1-88	Y-PQ	40	20	0	0	0	0
2-88	Y-PQ	40	20	0	0	0	0
3-88	Y-PQ	40	20	0	0	0	0
4-88	Y-PQ	40	20	0	0	0	0
5-88	Y-PQ	40	20	0	0	0	0
6-88	Y-PQ	40	20	0	0	0	0
7-88	Y-PQ	40	20	0	0	0	0
8-88	Y-PQ	40	20	0	0	0	0
9-88	Y-PQ	40	20	0	0	0	0
10-88	Y-PQ	40	20	0	0	0	0
11-88	Y-PQ	40	20	0	0	0	0
12-88	Y-PQ	40	20	0	0	0	0
13-88	Y-PQ	40	20	0	0	0	0
14-88	Y-PQ	40	20	0	0	0	0
15-88	Y-PQ	40	20	0	0	0	0
16-88	Y-PQ	40	20	0	0	0	0
17-88	Y-PQ	40	20	0	0	0	0
18-88	Y-PQ	40	20	0	0	0	0
19-88	Y-PQ	40	20	0	0	0	0
20-88	Y-PQ	40	20	0	0	0	0
21-88	Y-PQ	40	20	0	0	0	0
22-88	Y-PQ	40	20	0	0	0	0
23-88	Y-PQ	40	20	0	0	0	0
24-88	Y-PQ	40	20	0	0	0	0
25-88	Y-PQ	40	20	0	0	0	0
26-88	Y-PQ	40	20	0	0	0	0
27-88	Y-PQ	40	20	0	0	0	0
28-88	Y-PQ	40	20	0	0	0	0
29-88	Y-PQ	40	20	0	0	0	0
30-88	Y-PQ	40	20	0	0	0	0
31-88	Y-PQ	40	20	0	0	0	0
32-88	Y-PQ	40	20	0	0	0	0
33-88	Y-PQ	40	20	0	0	0	0
34-88	Y-PQ	40	20	0	0	0	0
35-88	Y-PQ	40	20	0	0	0	0
36-88	Y-PQ	40	20	0	0	0	0
37-88	Y-PQ	40	20	0	0	0	0
38-88	Y-PQ	40	20	0	0	0	0
39-88	Y-PQ	40	20	0	0	0	0
40-88	Y-PQ	40	20	0	0	0	0
41-88	Y-PQ	40	20	0	0	0	0
42-88	Y-PQ	40	20	0	0	0	0
43-88	Y-PQ	40	20	0	0	0	0
44-88	Y-PQ	40	20	0	0	0	0
45-88	Y-PQ	40	20	0	0	0	0
46-88	Y-PQ	40	20	0	0	0	0
47-88	Y-PQ	40	20	0	0	0	0
48-88	Y-PQ	40	20	0	0	0	0
49-88	Y-PQ	40	20	0	0	0	0
50-88	Y-PQ	40	20	0	0	0	0
1-90	Y-I	0	0	40	20	0	0
2-90	Y-I	0	0	40	20	0	0
3-90	Y-I	0	0	40	20	0	0
4-90	Y-I	0	0	40	20	0	0
5-90	Y-I	0	0	40	20	0	0
6-90	Y-I	0	0	40	20	0	0
7-90	Y-I	0	0	40	20	0	0
8-90	Y-I	0	0	40	20	0	0
9-90	Y-I	0	0	40	20	0	0
10-90	Y-I	0	0	40	20	0	0
11-90	Y-I	0	0	40	20	0	0
12-90	Y-I	0	0	40	20	0	0
13-90	Y-I	0	0	40	20	0	0
14-90	Y-I	0	0	40	20	0	0
15-90	Y-I	0	0	40	20	0	0
16-90	Y-I	0	0	40	20	0	0
17-90	Y-I	0	0	40	20	0	0
18-90	Y-I	0	0	40	20	0	0
19-90	Y-I	0	0	40	20	0	0
20-90	Y-I	0	0	40	20	0	0
21-90	Y-I	0	0	40	20	0	0
22-90	Y-I	0	0	40	20	0	0
23-90	Y-I	0	0	40	20	0	0
24-90	Y-I	0	0	40	20	0	0
25-90	Y-I	0	0	40	20	0	0
26-90	Y-I	0	0	40	20	0	0
27-90	Y-I	0	0	40	20	0	0
28-90	Y-I	0	0	40	20	0	0
29-90	Y-I	0	0	40	20	0	0
30-90	Y-I	0	0	40	20	0	0
31-90	Y-I	0	0	40	20	0	0
32-90	Y-I	0	0	40	20	0	0
33-90	Y-I	0	0	40	20	0	0
34-90	Y-I	0	0	40	20	0	0
35-90	Y-I	0	0	40	20	0	0
36-90	Y-I	0	0	40	20	0	0
37-90	Y-I	0	0	40	20	0	0
38-90	Y-I	0	0	40	20	0	0
39-90	Y-I	0	0	40	20	0	0
40-90	Y-I	0	0	40	20	0	0
41-90	Y-I	0	0	40	20	0	0
42-90	Y-I	0	0	40	20	0	0
43-90	Y-I	0	0	40	20	0	0
44-90	Y-I	0	0	40	20	0	0
45-90	Y-I	0	0	40	20	0	0
46-90	Y-I	0	0	40	20	0	0
47-90	Y-I	0	0	40	20	0	0
48-90	Y-I	0	0	40	20	0	0
49-90	Y-I	0	0	40	20	0	0
50-90	Y-I	0	0	40	20	0	0
1-92	Y-PQ	0	0	0	0	40	20
2-92	Y-PQ	0	0	0	0	40	20
3-92	Y-PQ	0	0	0	0	40	20
4-92	Y-PQ	0	0	0	0	40	20
5-92	Y-PQ	0	0	0	0	40	20
6-92	Y-PQ	0	0	0	0	40	20
7-92	Y-PQ	0	0	0	0	40	20
8-92	Y-PQ	0	0	0	0	40	20
9-92	Y-PQ	0	0	0	0	40	20
10-92	Y-PQ	0	0	0	0	40	20
11-92	Y-PQ	0	0	0	0	40	20
12-92	Y-PQ	0	0	0	0	40	20
13-92	Y-PQ	0	0	0	0	40	20
14-92	Y-PQ	0	0	0	0	40	20
15-92	Y-PQ	0	0	0	0	40	20
16-92	Y-PQ	0	0	0	0	40	20
17-92	Y-PQ	0	0	0	0	40	20
18-92	Y-PQ	0	0	0	0	40	20
19-92	Y-PQ	0	0	0	0	40	20
20-92	Y-PQ	0	0	0	0	40	20
21-92	Y-PQ	0	0	0	0	40	20
22-92	Y-PQ	0	0	0	0	40	20
23-92	Y-PQ	0	0	0	0	40	20
24-92	Y-PQ	0	0	0	0	40	20
25-92	Y-PQ	0	0	0	0	40	20
26-92	Y-PQ	0	0	0	0	40	20
27-92	Y-PQ	0	0	0	0	40	20
28-92	Y-PQ	0	0	0	0	40	20
29-92	Y-PQ	0	0	0	0	40	20
30-92	Y-PQ	0	0	0	0	40	20
31-92	Y-PQ	0	0	0	0	40	20
32-92	Y-PQ	0	0	0	0	40	20
33-92	Y-PQ	0	0	0	0	40	20
34-92	Y-PQ	0	0	0	0	40	20
35-92	Y-PQ	0	0	0	0	40	20
36-92	Y-PQ	0	0	0	0	40	20
37-92	Y-PQ	0	0	0	0	40	20
38-92	Y-PQ	0	0	0	0	40	20
39-92	Y-PQ	0	0	0	0	40	20
40-92	Y-PQ	0	0	0	0	40	20
41-92	Y-PQ	0	0	0	0	40	20
42-92	Y-PQ	0	0	0	0	40	20
43-92	Y-PQ	0	0	0	0	40	20
44-92	Y-PQ	0	0	0	0	40	20
45-92	Y-PQ	0	0	0	0	40	20
46-92	Y-PQ	0	0	0	0	40	20
47-92	Y-PQ	0	0	0	0	40	20
48-92	Y-PQ	0	0	0	0	40	20
49-92	Y-PQ	0	0	0	0	40	20
50-92	Y-PQ	0	0	0	0	40	20
1-94	Y-PQ	40	20	0	0	0	0
2-94	Y-PQ	40	20	0	0	0	0
3-94	Y-PQ	40	20	0	0	0	0
4-94	Y-PQ	40	20	0	0	0	0
5-94	Y-PQ	40	20	0	0	0	0
6-94	Y-PQ	40	20	0	0	0	0
7-94	Y-PQ	40	20	0	0	0	0
8-94	Y-PQ	40	20	0	0	0	0
9-94	Y-PQ	40	20	0	0	0	0
10-94	Y-PQ	40	20	0	0	0	0
11-94	Y-PQ	40	20	0	0	0	0
12-94	Y-PQ	40	20	0	0	0	0
13-94	Y-PQ	40	20	0	0	0	0
14-94	Y-PQ	40	20	0	0	0	0
15-94	Y-PQ	40	20	0	0	0	0
16-94	Y-PQ	40	20	0	0	0	0
17-94	Y-PQ	40	20	0	0	0	0
18-94	Y-PQ	40	20	0	0	0	0
19-94	Y-PQ	40	20	0	0	0	0
20-94	Y-PQ	40	20	0	0	0	0
21-94	Y-PQ	40	20	0	0	0	0
22-94	Y-PQ	40	20	0	0	0	0
23-94	Y-PQ	40	20	0	0	0	0
24-94	Y-PQ	40	20	0	0	0	0
25-94	Y-PQ	40	20	0	0	0	0
26-94	Y-PQ	40	20	0	0	0	0
27-94	Y-PQ	40	20	0	0	0	0
28-94	Y-PQ	40	20	0	0	0	0
29-94	Y-PQ	40	20	0	0	0	0
30-94	Y-PQ	40	20	0	0	0	0
31-94	Y-PQ	40	20	0	0	0	0
32-94	Y-PQ	40	20	0	0	0	0
33-94	Y-PQ	40	20	0	0	0	0
34-94	Y-PQ	40	20	0	0	0	0
35-94	Y-PQ	40	20	0	0	0	0
36-94	Y-PQ	40	20	0	0	0	0
37-94	Y-PQ	40	20	0	0	0	0
38-94	Y-PQ	40	20	0	0	0	0
39-94	Y-PQ	40	20	0	0	0	0
40-94	Y-PQ	40	20	0	0	0	0
41-94	Y-PQ	40	20	0	0	0	0
42-94	Y-PQ	40	20	0	0	0	0
43-94	Y-PQ	40	20	0	0	0	0
44-94	Y-PQ	40	20	0	0	0	0
45-94	Y-PQ	40	20	0	0	0	0
46-94	Y-PQ	40	20	0	0	0	0
47-94	Y-PQ	40	20	0	0	0	0
48-94	Y-PQ	40	20	0	0	0	0
49-94	Y-PQ	40	20	0	0	0	0
50-94	Y-PQ	40	20	0	0	0	0
1-95	Y-PQ	0	0	20	10	0	0
2-95	Y-PQ	0	0	20	10	0	0
3-95	Y-PQ	0	0	20	10	0	0
4-95	Y-PQ	0	0	20	10	0	0
5-95	Y-PQ	0	0	20	10	0	0
6-95	Y-PQ	0	0	20	10	0	0
7-95	Y-PQ	0	0	20	10	0	0
8-95	Y-PQ	0	0	20	10	0	0
9-95	Y-PQ	0	0	20	10	0	0
10-95	Y-PQ	0	0	20	10	0	0
11-95	Y-PQ	0	0	20	10	0	0
12-95	Y-PQ	0	0	20	10	0	0
13-95	Y-PQ	0	0	20	10	0	0
14-95	Y-PQ	0	0	20	10	0	0
15-95	Y-PQ	0	0	20	10	0	0
16-95	Y-PQ	0	0	20	10	0	0
17-95	Y-PQ	0	0	20	10	0	0
18-95	Y-PQ	0	0	20	10	0	0
19-95	Y-PQ	0	0	20	10	0	0
20-95	Y-PQ	0	0	20	10	0	0
21-95	Y-PQ	0	0	20	10	0	0
22-95	Y-PQ	0	0	20	10	0	0
23-95	Y-PQ	0	0	20	10	0	0
24-95	Y-PQ	0	0	20	10	0	0
25-95	Y-PQ	0	0	20	10	0	0
26-95	Y-PQ	0	0	20	10	0	0
27-95	Y-PQ	0	0	20	10	0	0
28-95	Y-PQ	0	0	20	10	0	0
29-95	Y-PQ	0	0	20	10	0	0
30-95	Y-PQ	0	0	20	10	0	0
31-95	Y-PQ	0	0	20	10	0	0
32-95	Y-PQ	0	0	20	10	0	0
33-95	Y-PQ	0	0	20	10	0	0
34-95	Y-PQ	0	0	20	10	0	0
35-95	Y-PQ	0	0	20	10	0	0
36-95	Y-PQ	0	0	20	10	0	0
37-95	Y-PQ	0	0	20	10	0	0
38-95	Y-PQ	0	0	20	10	0	0
39-95	Y-PQ	0	0	20	10	0	0
40-95	Y-PQ	0	0	20	10	0	0
41-95	Y-PQ	0	0	20	10	0	0
42-95	Y-PQ	0	0	20	10	0	0
43-95	Y-PQ	0	0	20	10	0	0
44-95	Y-PQ	0	0	20	10	0	0
45-95	Y-PQ	0	0	20	10	0	0
46-95	Y-PQ	0	0	20	10	0	0
47-95	Y-PQ	0	0	20	10	0	0
48-95	Y-PQ	0	0	20	10	0	0
49-95	Y-PQ	0	0	20	10	0	0
50-95	Y-PQ	0	0	20	10	0	0
1-96	Y-PQ	0	0	20	10	0	0
2-96	Y-PQ	0	0	20	10	0	0
3-96	Y-PQ	0	0	20	10	0	0
4-96	Y-PQ	0	0	20	10	0	0
5-96	Y-PQ	0	0	20	10	0	0
6-96	Y-PQ	0	0	20	10	0	0
7-96	Y-PQ	0	0	20	10	0	0
8-96	Y-PQ	0	0	20	10	0	0
9-96	Y-PQ	0	0	20	10	0	0
10-96	Y-PQ	0	0	20	10	0	0
11-96	Y-PQ	0	0	20	10	0	0
12-96	Y-PQ	0	0	20	10	0	0
13-96	Y-PQ	0	0	20	10	0	0
14-96	Y-PQ	0	0	20	10	0	0
15-96	Y-PQ	0	0	20	10	0	0
16-96	Y-PQ	0	0	20	10	0	0
17-96	Y-PQ	0	0	20	10	0	0
18-96	Y-PQ	0	0	20	10	0	0
19-96	Y-PQ	0	0	20	10	0	0
20-96	Y-PQ	0	0	20	10	0	0
21-96	Y-PQ	0	0	20	10	0	0
22-96	Y-PQ	0	0	20	10	0	0
23-96	Y-PQ	0	0	20	10	0	0
24-96	Y-PQ	0	0	20	10	0	0
25-96	Y-PQ	0	0	20	10	0	0
26-96	Y-PQ	0	0	20	10	0	0
27-96	Y-PQ	0	0	20	10	0	0
28-96	Y-PQ	0	0	20	10	0	0
29-96	Y-PQ	0	0	20	10	0	0
30-96	Y-PQ	0	0	20	10	0	0
31-96	Y-PQ	0	0	20	10	0	0
32-96	Y-PQ	0	0	20	10	0	0
33-96	Y-PQ	0	0	20	10	0	0
34-96	Y-PQ	0	0	20	10	0	0
35-96	Y-PQ	0	0	20	10	0	0
36-96	Y-PQ	0	0	20	10	0	0
37-96	Y-PQ	0	0	20	10	0	0
38-96	Y-PQ	0	0	20	10	0	0
39-96	Y-PQ	0	0	20	10	0	0
40-96	Y-PQ	0	0	20	10	0	0
41-96	Y-PQ	0	0	20	10	0	0
42-96	Y-PQ	0	0	20	10	0	0
43-96	Y-PQ	0	0	20	10	0	0
44-96	Y-PQ	0	0	20	10	0	0
45-96	Y-PQ	0	0	20	10	0	0
46-96	Y-PQ	0	0	20	10	0	0
47-96	Y-PQ	0	0	20	10	0	0
48-96	Y-PQ	0	0	20	10	0	0
49-96	Y-PQ	0	0	20	10	0	0
50-96	Y-PQ	0	0	20	10	0	0
1-98	Y-PQ	40	20	0	0	0	0
2-98	Y-PQ	40	20	0	0	0	0
3-98	Y-PQ	40	20	0	0	0	0
4-98	Y-PQ	40	20	0	0	0	0
5-98	Y-PQ	40	20	0	0	0	0
6-98	Y-PQ	40	20	0	0	0	0
7-98	Y-PQ	40	20	0	0	0	0
8-98	Y-PQ	40	20	0	0	0	0
9-98	Y-PQ	40	20	0	0	0	0
10-98	Y-PQ	40	20	0	0	0	0
11-98	Y-PQ	40	20	0	0	0	0
12-98	Y-PQ	40	20	0	0	0	0
13-98	Y-PQ	40	20	0	0	0	0
14-98	Y-PQ	40	20	0	0	0	0
15-98	Y-PQ	40	20	0	0	0	0
16-98	Y-PQ	40	20	0	0	0	0
17-98	Y-PQ	40	20	0	0	0	0
18-98	Y-PQ	40	20	0	0	0	0
19-98	Y-PQ	40	20	0	0	0	0
20-98	Y-PQ	40	20	0	0	0	0
21-98	Y-PQ	40	20	0	0	0	0
22-98	Y-PQ	40	20	0	0	0	0
23-98	Y-PQ	40	20	0	0	0	0
24-98	Y-PQ	40	20	0	0	0	0
25-98	Y-PQ	40	20	0	0	0	0
26-98	Y-PQ	40	20	0	0	0	0
27-98	Y-PQ	40	20	0	0	0	0
28-98	Y-PQ	40	20	0	0	0	0
29-98	Y-PQ	40	20	0	0	0	0
30-98	Y-PQ	40	20	0	0	0	0
31-98	Y-PQ	40	20	0	0	0	0
32-98	Y-PQ	40	20	0	0	0	0
33-98	Y-PQ	40	20	0	0	0	0
34-98	Y-PQ	40	20	0	0	0	0
35-98	Y-PQ	40	20	0	0	0	0
36-98	Y-PQ	40	20	0	0	0	0
37-98	Y-PQ	40	20	0	0	0	0
38-98	Y-PQ	40	20	0	0	0	0
39-98	Y-PQ	40	20	0	0	0	0
40-98	Y-PQ	40	20	0	0	0	0
41-98	Y-PQ	40	20	0	0	0	0
42-98	Y-PQ	40	20	0	0	0	0
43-98	Y-PQ	40	20	0	0	0	0
44-98	Y-PQ	40	20	0	0	0	0
45-98	Y-PQ	40	20	0	0	0	0
46-98	Y-PQ	40	20	0	0	0	0
47-98	Y-PQ	40	20	0	0	0	0
48-98	Y-PQ	40	20	0	0	0	0
49-98	Y-PQ	40	20	0	0	0	0
50-98	Y-PQ	40	20	0	0	0	0
1-99	Y-PQ	0	0	40	20	0	0
2-99	Y-PQ	0	0	40	20	0	0
3-99	Y-PQ	0	0	40	20	0	0
4-99	Y-PQ	0	0	40	20	0	0
5-99	Y-PQ	0	0	40	20	0	0
6-99	Y-PQ	0	0	40	20	0	0
7-99	Y-PQ	0	0	40	20	0	0
8-99	Y-PQ	0	0	40	20	0	0
9-99	Y-PQ	0	0	40	20	0	0
10-99	Y-PQ	0	0	40	20	0	0
11-99	Y-PQ	0	0	40	20	0	0
12-99	Y-PQ	0	0	40	20	0	0
13-99	Y-PQ	0	0	40	20	0	0
14-99	Y-PQ	0	0	40	20	0	0
15-99	Y-PQ	0	0	40	20	0	0
16-99	Y-PQ	0	0	40	20	0	0
17-99	Y-PQ	0	0	40	20	0	0
18-99	Y-PQ	0	0	40	20	0	0
19-99	Y-PQ	0	0	40	20	0	0
20-99	Y-PQ	0	0	40	20	0	0
21-99	Y-PQ	0	0	40	20	0	0
22-99	Y-PQ	0	0	40	20	0	0
23-99	Y-PQ	0	0	40	20	0	0
24-99	Y-PQ	0	0	40	20	0	0
25-99	Y-PQ	0	0	40	20	0	0
26-99	Y-PQ	0	0	40	20	0	0
27-99	Y-PQ	0	0	40	20	0	0
28-99	Y-PQ	0	0	40	20	0	0
29-99	Y-PQ	0	0	40	20	0	0
30-99	Y-PQ	0	0	40	20	0	0
31-99	Y-PQ	0	0	40	20	0	0
32-99	Y-PQ	0	0	40	20	0	0
33-99	Y-PQ	0	0	40	20	0	0
34-99	Y-PQ	0	0	40	20	0	0
35-99	Y-PQ	0	0	40	20	0	0
36-99	Y-PQ	0	0	40	20	0	0
37-99	Y-PQ	0	0	40	20	0	0
38-99	Y-PQ	0	0	40	20	0	0
39-99	Y-PQ	0	0	40	20	0	0
40-99	Y-PQ	0	0	40	20	0	0
41-99	Y-PQ	0	0	40	20	0	0
42-99	Y-PQ	0	0	40	20	0	0
43-99	Y-PQ	0	0	40	20	0	0
44-99	Y-PQ	0	0	40	20	0	0
45-99	Y-PQ	0	0	40	20	0	0
46-99	Y-PQ	0	0	40	20	0	0
47-99	Y-PQ	0	0	40	20	0	0
48-99	Y-PQ	0	0	40	20	0	0
49-99	Y-PQ	0	0	40	20	0	0
50-99	Y-PQ	0	0	40	20	0	0
1-100	Y-Z	0	0	0	0	40	20
2-100	Y-Z	0	0	0	0	40	20
3-100	Y-Z	0	0	0	0	40	20
4-100	Y-Z	0	0	0	0	40	20
5-100	Y-Z	0	0	0	0	40	20
6-100	Y-Z	0	0	0	0	40	20
7-100	Y-Z	0	0	0	0	40	20
8-100	Y-Z	0	0	0	0	40	20
9-100	Y-Z	0	0	0	0	40	20
10-100	Y-Z	0	0	0	0	40	20
11-100	Y-Z	0	0	0	0	40	20
12-100	Y-Z	0	0	0	0	40	20
13-100	Y-Z	0	0	0	0	40	20
14-100	Y-Z	0	0	0	0	40	20
15-100	Y-Z	0	0	0	0	40	20
16-100	Y-Z	0	0	0	0	40	20
17-100	Y-Z	0	0	0	0	40	20
18-100	Y-Z	0	0	0	0	40	20
19-100	Y-Z	0	0	0	0	40	20
20-100	Y-Z	0	0	0	0	40	20
21-100	Y-Z	0	0	0	0	40	20
22-100	Y-Z	0	0	0	0	40	20
23-100	Y-Z	0	0	0	0	40	20
24-100	Y-Z	0	0	0	0	40	20
25-100	Y-Z	0	0	0	0	40	20
26-100	Y-Z	0	0	0	0	40	20
27-100	Y-Z	0	0	0	0	40	20
28-100	Y-Z	0	0	0	0	40	20
29-100	Y-Z	0	0	0	0	40	20
30-100	Y-Z	0	0	0	0	40	20
31-100	Y-Z	0	0	0	0	40	20
32-100	Y-Z	0	0	0	0	40	20
33-100	Y-Z	0	0	0	0	40	20
34-100	Y-Z	0	0	0	0	40	20
35-100	Y-Z	0	0	0	0	40	20
36-100	Y-Z	0	0	0	0	40	20
37-100	Y-Z	0	0	0	0	40	20
38-100	Y-Z	0	0	0	0	40	20
39-100	Y-Z	0	0	0	0	40	20
40-100	Y-Z	0	0	0	0	40	20
41-100	Y-Z	0	0	0	0	40	20
42-100	Y-Z	0	0	0	0	40	20
43-100	Y-Z	0	0	0	0	40	20
44-100	Y-Z	0	0	0	0	40	20
45-100	Y-Z	0	0	0	0	40	20
46-100	Y-Z	0	0	0	0	40	20
47-100	Y-Z	0	0	0	0	40	20
48-100	Y-Z	0	0	0	0	40	20
49-100	Y-Z	0	0	0	0	40	20
50-100	Y-Z	0	0	0	0	40	20
1-102	Y-PQ	0	0	0	0	20	10
2-102	Y-PQ	0	0	0	0	20	10
3-102	Y-PQ	0	0	0	0	20	10
4-102	Y-PQ	0	0	0	0	20	10
5-102	Y-PQ	0	0	0	0	20	10
6-102	Y-PQ	0	0	0	0	20	10
7-102	Y-PQ	0	0	0	0	20	10
8-102	Y-PQ	0	0	0	0	20	10
9-102	Y-PQ	0	0	0	0	20	10
10-102	Y-PQ	0	0	0	0	20	10
11-102	Y-PQ	0	0	0	0	20	10
12-102	Y-PQ	0	0	0	0	20	10
13-102	Y-PQ	0	0	0	0	20	10
14-102	Y-PQ	0	0	0	0	20	10
15-102	Y-PQ	0	0	0	0	20	10
16-102	Y-PQ	0	0	0	0	20	10
17-102	Y-PQ	0	0	0	0	20	10
18-102	Y-PQ	0	0	0	0	20	10
19-102	Y-PQ	0	0	0	0	20	10
20-102	Y-PQ	0	0	0	0	20	10
21-102	Y-PQ	0	0	0	0	20	10
22-102	Y-PQ	0	0	0	0	20	10
23-102	Y-PQ	0	0	0	0	20	10
24-102	Y-PQ	0	0	0	0	20	10
25-102	Y-PQ	0	0	0	0	20	10
26-102	Y-PQ	0	0	0	0	20	10
27-102	Y-PQ	0	0	0	0	20	10
28-102	Y-PQ	0	0	0	0	20	10
29-102	Y-PQ	0	0	0	0	20	10
30-102	Y-PQ	0	0	0	0	20	10
31-102	Y-PQ	0	0	0	0	20	10
32-102	Y-PQ	0	0	0	0	20	10
33-102	Y-PQ	0	0	0	0	20	10
34-102	Y-PQ	0	0	0	0	20	10
35-102	Y-PQ	0	0	0	0	20	10
36-102	Y-PQ	0	0	0	0	20	10
37-102	Y-PQ	0	0	0	0	20	10
38-102	Y-PQ	0	0	0	0	20	10
39-102	Y-PQ	0	0	0	0	20	10
40-102	Y-PQ	0	0	0	0	20	10
41-102	Y-PQ	0	0	0	0	20	10
42-102	Y-PQ	0	0	0	0	20	10
43-102	Y-PQ	0	0	0	0	20	10
44-102	Y-PQ	0	0	0	0	20	10
45-102	Y-PQ	0	0	0	0	20	10
46-102	Y-PQ	0	0	0	0	20	10
47-102	Y-PQ	0	0	0	0	20	10
48-102	Y-PQ	0	0	0	0	20	10
49-102	Y-PQ	0	0	0	0	20	10
50-102	Y-PQ	0	0	0	0	20	10
1-103	Y-PQ	0	0	0	0	40	20
