Line Segment Data	12800 items	feet
9-71	Y-PQ	40	20	0	0	0	0
10-71	Y-PQ	40	20	0	0	0	0
11-71	Y-PQ	40	20	0	0	0	0
12-71	Y-PQ	40	20	0	0	0	0
13-71	Y-PQ	40	20	0	0	0	0
14-71	Y-PQ	40	20	0	0	0	0
15-71	Y-PQ	40	20	0	0	0	0
16-71	Y-PQ	40	20	0	0	0	0
17-71	Y-PQ	40	20	0	0	0	0
18-71	Y-PQ	40	20	0	0	0	0
19-71	Y-PQ	40	20	0	0	0	0
20-71	Y-PQ	40	20	0	0	0	0
21-71	Y-PQ	40	20	0	0	0	0
22-71	Y-PQ	40	20	0	0	0	0
23-71	Y-PQ	40	20	0	0	0	0
24-71	Y-PQ	40	20	0	0	0	0
25-71	Y-PQ	40	20	0	0	0	0
26-71	Y-PQ	40	20	0	0	0	0
27-71	Y-PQ	40	20	0	0	0	0
28-71	Y-PQ	40	20	0	0	0	0
29-71	Y-PQ	40	20	0	0	0	0
30-71	Y-PQ	40	20	0	0	0	0
31-71	Y-PQ	40	20	0	0	0	0
32-71	Y-PQ	40	20	0	0	0	0
33-71	Y-PQ	40	20	0	0	0	0
34-71	Y-PQ	40	20	0	0	0	0
35-71	Y-PQ	40	20	0	0	0	0
36-71	Y-PQ	40	20	0	0	0	0
37-71	Y-PQ	40	20	0	0	0	0
38-71	Y-PQ	40	20	0	0	0	0
39-71	Y-PQ	40	20	0	0	0	0
40-71	Y-PQ	40	20	0	0	0	0
41-71	Y-PQ	40	20	0	0	0	0
42-71	Y-PQ	40	20	0	0	0	0
43-71	Y-PQ	40	20	0	0	0	0
44-71	Y-PQ	40	20	0	0	0	0
45-71	Y-PQ	40	20	0	0	0	0
46-71	Y-PQ	40	20	0	0	0	0
47-71	Y-PQ	40	20	0	0	0	0
48-71	Y-PQ	40	20	0	0	0	0
49-71	Y-PQ	40	20	0	0	0	0
50-71	Y-PQ	40	20	0	0	0	0
51-71	Y-PQ	40	20	0	0	0	0
52-71	Y-PQ	40	20	0	0	0	0
53-71	Y-PQ	40	20	0	0	0	0
54-71	Y-PQ	40	20	0	0	0	0
55-71	Y-PQ	40	20	0	0	0	0
56-71	Y-PQ	40	20	0	0	0	0
57-71	Y-PQ	40	20	0	0	0	0
58-71	Y-PQ	40	20	0	0	0	0
59-71	Y-PQ	40	20	0	0	0	0
60-71	Y-PQ	40	20	0	0	0	0
61-71	Y-PQ	40	20	0	0	0	0
62-71	Y-PQ	40	20	0	0	0	0
63-71	Y-PQ	40	20	0	0	0	0
64-71	Y-PQ	40	20	0	0	0	0
65-71	Y-PQ	40	20	0	0	0	0
66-71	Y-PQ	40	20	0	0	0	0
67-71	Y-PQ	40	20	0	0	0	0
68-71	Y-PQ	40	20	0	0	0	0
69-71	Y-PQ	40	20	0	0	0	0
70-71	Y-PQ	40	20	0	0	0	0
71-71	Y-PQ	40	20	0	0	0	0
72-71	Y-PQ	40	20	0	0	0	0
73-71	Y-PQ	40	20	0	0	0	0
74-71	Y-PQ	40	20	0	0	0	0
75-71	Y-PQ	40	20	0	0	0	0
76-71	Y-PQ	40	20	0	0	0	0
77-71	Y-PQ	40	20	0	0	0	0
78-71	Y-PQ	40	20	0	0	0	0
79-71	Y-PQ	40	20	0	0	0	0
80-71	Y-PQ	40	20	0	0	0	0
81-71	Y-PQ	40	20	0	0	0	0
82-71	Y-PQ	40	20	0	0	0	0
83-71	Y-PQ	40	20	0	0	0	0
84-71	Y-PQ	40	20	0	0	0	0
85-71	Y-PQ	40	20	0	0	0	0
86-71	Y-PQ	40	20	0	0	0	0
87-71	Y-PQ	40	20	0	0	0	0
88-71	Y-PQ	40	20	0	0	0	0
89-71	Y-PQ	40	20	0	0	0	0
90-71	Y-PQ	40	20	0	0	0	0
91-71	Y-PQ	40	20	0	0	0	0
92-71	Y-PQ	40	20	0	0	0	0
93-71	Y-PQ	40	20	0	0	0	0
94-71	Y-PQ	40	20	0	0	0	0
95-71	Y-PQ	40	20	0	0	0	0
96-71	Y-PQ	40	20	0	0	0	0
97-71	Y-PQ	40	20	0	0	0	0
98-71	Y-PQ	40	20	0	0	0	0
99-71	Y-PQ	40	20	0	0	0	0
100-71	Y-PQ	40	20	0	0	0	0
1-73	Y-PQ	0	0	0	0	40	20
2-73	Y-PQ	0	0	0	0	40	20
3-73	Y-PQ	0	0	0	0	40	20
4-73	Y-PQ	0	0	0	0	40	20
5-73	Y-PQ	0	0	0	0	40	20
6-73	Y-PQ	0	0	0	0	40	20
7-73	Y-PQ	0	0	0	0	40	20
8-73	Y-PQ	0	0	0	0	40	20
9-73	Y-PQ	0	0	0	0	40	20
10-73	Y-PQ	0	0	0	0	40	20
11-73	Y-PQ	0	0	0	0	40	20
12-73	Y-PQ	0	0	0	0	40	20
13-73	Y-PQ	0	0	0	0	40	20
14-73	Y-PQ	0	0	0	0	40	20
15-73	Y-PQ	0	0	0	0	40	20
16-73	Y-PQ	0	0	0	0	40	20
17-73	Y-PQ	0	0	0	0	40	20
18-73	Y-PQ	0	0	0	0	40	20
19-73	Y-PQ	0	0	0	0	40	20
20-73	Y-PQ	0	0	0	0	40	20
21-73	Y-PQ	0	0	0	0	40	20
22-73	Y-PQ	0	0	0	0	40	20
23-73	Y-PQ	0	0	0	0	40	20
24-73	Y-PQ	0	0	0	0	40	20
25-73	Y-PQ	0	0	0	0	40	20
26-73	Y-PQ	0	0	0	0	40	20
27-73	Y-PQ	0	0	0	0	40	20
28-73	Y-PQ	0	0	0	0	40	20
29-73	Y-PQ	0	0	0	0	40	20
30-73	Y-PQ	0	0	0	0	40	20
31-73	Y-PQ	0	0	0	0	40	20
32-73	Y-PQ	0	0	0	0	40	20
33-73	Y-PQ	0	0	0	0	40	20
34-73	Y-PQ	0	0	0	0	40	20
35-73	Y-PQ	0	0	0	0	40	20
36-73	Y-PQ	0	0	0	0	40	20
37-73	Y-PQ	0	0	0	0	40	20
38-73	Y-PQ	0	0	0	0	40	20
39-73	Y-PQ	0	0	0	0	40	20
40-73	Y-PQ	0	0	0	0	40	20
41-73	Y-PQ	0	0	0	0	40	20
42-73	Y-PQ	0	0	0	0	40	20
43-73	Y-PQ	0	0	0	0	40	20
44-73	Y-PQ	0	0	0	0	40	20
45-73	Y-PQ	0	0	0	0	40	20
46-73	Y-PQ	0	0	0	0	40	20
47-73	Y-PQ	0	0	0	0	40	20
48-73	Y-PQ	0	0	0	0	40	20
49-73	Y-PQ	0	0	0	0	40	20
50-73	Y-PQ	0	0	0	0	40	20
51-73	Y-PQ	0	0	0	0	40	20
52-73	Y-PQ	0	0	0	0	40	20
53-73	Y-PQ	0	0	0	0	40	20
54-73	Y-PQ	0	0	0	0	40	20
55-73	Y-PQ	0	0	0	0	40	20
56-73	Y-PQ	0	0	0	0	40	20
57-73	Y-PQ	0	0	0	0	40	20
58-73	Y-PQ	0	0	0	0	40	20
59-73	Y-PQ	0	0	0	0	40	20
60-73	Y-PQ	0	0	0	0	40	20
61-73	Y-PQ	0	0	0	0	40	20
62-73	Y-PQ	0	0	0	0	40	20
63-73	Y-PQ	0	0	0	0	40	20
64-73	Y-PQ	0	0	0	0	40	20
65-73	Y-PQ	0	0	0	0	40	20
66-73	Y-PQ	0	0	0	0	40	20
67-73	Y-PQ	0	0	0	0	40	20
68-73	Y-PQ	0	0	0	0	40	20
69-73	Y-PQ	0	0	0	0	40	20
70-73	Y-PQ	0	0	0	0	40	20
71-73	Y-PQ	0	0	0	0	40	20
72-73	Y-PQ	0	0	0	0	40	20
73-73	Y-PQ	0	0	0	0	40	20
74-73	Y-PQ	0	0	0	0	40	20
75-73	Y-PQ	0	0	0	0	40	20
76-73	Y-PQ	0	0	0	0	40	20
77-73	Y-PQ	0	0	0	0	40	20
78-73	Y-PQ	0	0	0	0	40	20
79-73	Y-PQ	0	0	0	0	40	20
80-73	Y-PQ	0	0	0	0	40	20
81-73	Y-PQ	0	0	0	0	40	20
82-73	Y-PQ	0	0	0	0	40	20
83-73	Y-PQ	0	0	0	0	40	20
84-73	Y-PQ	0	0	0	0	40	20
85-73	Y-PQ	0	0	0	0	40	20
86-73	Y-PQ	0	0	0	0	40	20
87-73	Y-PQ	0	0	0	0	40	20
88-73	Y-PQ	0	0	0	0	40	20
89-73	Y-PQ	0	0	0	0	40	20
90-73	Y-PQ	0	0	0	0	40	20
91-73	Y-PQ	0	0	0	0	40	20
92-73	Y-PQ	0	0	0	0	40	20
93-73	Y-PQ	0	0	0	0	40	20
94-73	Y-PQ	0	0	0	0	40	20
95-73	Y-PQ	0	0	0	0	40	20
96-73	Y-PQ	0	0	0	0	40	20
97-73	Y-PQ	0	0	0	0	40	20
98-73	Y-PQ	0	0	0	0	40	20
99-73	Y-PQ	0	0	0	0	40	20
100-73	Y-PQ	0	0	0	0	40	20
1-74	Y-Z	0	0	0	0	40	20
2-74	Y-Z	0	0	0	0	40	20
3-74	Y-Z	0	0	0	0	40	20
4-74	Y-Z	0	0	0	0	40	20
5-74	Y-Z	0	0	0	0	40	20
6-74	Y-Z	0	0	0	0	40	20
7-74	Y-Z	0	0	0	0	40	20
8-74	Y-Z	0	0	0	0	40	20
9-74	Y-Z	0	0	0	0	40	20
10-74	Y-Z	0	0	0	0	40	20
11-74	Y-Z	0	0	0	0	40	20
12-74	Y-Z	0	0	0	0	40	20
13-74	Y-Z	0	0	0	0	40	20
14-74	Y-Z	0	0	0	0	40	20
15-74	Y-Z	0	0	0	0	40	20
16-74	Y-Z	0	0	0	0	40	20
17-74	Y-Z	0	0	0	0	40	20
18-74	Y-Z	0	0	0	0	40	20
19-74	Y-Z	0	0	0	0	40	20
20-74	Y-Z	0	0	0	0	40	20
21-74	Y-Z	0	0	0	0	40	20
22-74	Y-Z	0	0	0	0	40	20
23-74	Y-Z	0	0	0	0	40	20
24-74	Y-Z	0	0	0	0	40	20
25-74	Y-Z	0	0	0	0	40	20
26-74	Y-Z	0	0	0	0	40	20
27-74	Y-Z	0	0	0	0	40	20
28-74	Y-Z	0	0	0	0	40	20
29-74	Y-Z	0	0	0	0	40	20
30-74	Y-Z	0	0	0	0	40	20
31-74	Y-Z	0	0	0	0	40	20
32-74	Y-Z	0	0	0	0	40	20
33-74	Y-Z	0	0	0	0	40	20
34-74	Y-Z	0	0	0	0	40	20
35-74	Y-Z	0	0	0	0	40	20
36-74	Y-Z	0	0	0	0	40	20
37-74	Y-Z	0	0	0	0	40	20
38-74	Y-Z	0	0	0	0	40	20
39-74	Y-Z	0	0	0	0	40	20
40-74	Y-Z	0	0	0	0	40	20
41-74	Y-Z	0	0	0	0	40	20
42-74	Y-Z	0	0	0	0	40	20
43-74	Y-Z	0	0	0	0	40	20
44-74	Y-Z	0	0	0	0	40	20
45-74	Y-Z	0	0	0	0	40	20
46-74	Y-Z	0	0	0	0	40	20
47-74	Y-Z	0	0	0	0	40	20
48-74	Y-Z	0	0	0	0	40	20
49-74	Y-Z	0	0	0	0	40	20
50-74	Y-Z	0	0	0	0	40	20
51-74	Y-Z	0	0	0	0	40	20
52-74	Y-Z	0	0	0	0	40	20
53-74	Y-Z	0	0	0	0	40	20
54-74	Y-Z	0	0	0	0	40	20
55-74	Y-Z	0	0	0	0	40	20
56-74	Y-Z	0	0	0	0	40	20
57-74	Y-Z	0	0	0	0	40	20
58-74	Y-Z	0	0	0	0	40	20
59-74	Y-Z	0	0	0	0	40	20
60-74	Y-Z	0	0	0	0	40	20
61-74	Y-Z	0	0	0	0	40	20
62-74	Y-Z	0	0	0	0	40	20
63-74	Y-Z	0	0	0	0	40	20
64-74	Y-Z	0	0	0	0	40	20
65-74	Y-Z	0	0	0	0	40	20
66-74	Y-Z	0	0	0	0	40	20
67-74	Y-Z	0	0	0	0	40	20
68-74	Y-Z	0	0	0	0	40	20
69-74	Y-Z	0	0	0	0	40	20
70-74	Y-Z	0	0	0	0	40	20
71-74	Y-Z	0	0	0	0	40	20
72-74	Y-Z	0	0	0	0	40	20
73-74	Y-Z	0	0	0	0	40	20
74-74	Y-Z	0	0	0	0	40	20
75-74	Y-Z	0	0	0	0	40	20
76-74	Y-Z	0	0	0	0	40	20
77-74	Y-Z	0	0	0	0	40	20
78-74	Y-Z	0	0	0	0	40	20
79-74	Y-Z	0	0	0	0	40	20
80-74	Y-Z	0	0	0	0	40	20
81-74	Y-Z	0	0	0	0	40	20
82-74	Y-Z	0	0	0	0	40	20
83-74	Y-Z	0	0	0	0	40	20
84-74	Y-Z	0	0	0	0	40	20
85-74	Y-Z	0	0	0	0	40	20
86-74	Y-Z	0	0	0	0	40	20
87-74	Y-Z	0	0	0	0	40	20
88-74	Y-Z	0	0	0	0	40	20
89-74	Y-Z	0	0	0	0	40	20
90-74	Y-Z	0	0	0	0	40	20
91-74	Y-Z	0	0	0	0	40	20
92-74	Y-Z	0	0	0	0	40	20
93-74	Y-Z	0	0	0	0	40	20
94-74	Y-Z	0	0	0	0	40	20
95-74	Y-Z	0	0	0	0	40	20
96-74	Y-Z	0	0	0	0	40	20
97-74	Y-Z	0	0	0	0	40	20
98-74	Y-Z	0	0	0	0	40	20
99-74	Y-Z	0	0	0	0	40	20
100-74	Y-Z	0	0	0	0	40	20
1-75	Y-PQ	0	0	0	0	40	20
2-75	Y-PQ	0	0	0	0	40	20
3-75	Y-PQ	0	0	0	0	40	20
4-75	Y-PQ	0	0	0	0	40	20
5-75	Y-PQ	0	0	0	0	40	20
6-75	Y-PQ	0	0	0	0	40	20
7-75	Y-PQ	0	0	0	0	40	20
8-75	Y-PQ	0	0	0	0	40	20
9-75	Y-PQ	0	0	0	0	40	20
10-75	Y-PQ	0	0	0	0	40	20
11-75	Y-PQ	0	0	0	0	40	20
12-75	Y-PQ	0	0	0	0	40	20
13-75	Y-PQ	0	0	0	0	40	20
14-75	Y-PQ	0	0	0	0	40	20
15-75	Y-PQ	0	0	0	0	40	20
16-75	Y-PQ	0	0	0	0	40	20
17-75	Y-PQ	0	0	0	0	40	20
18-75	Y-PQ	0	0	0	0	40	20
19-75	Y-PQ	0	0	0	0	40	20
20-75	Y-PQ	0	0	0	0	40	20
21-75	Y-PQ	0	0	0	0	40	20
22-75	Y-PQ	0	0	0	0	40	20
23-75	Y-PQ	0	0	0	0	40	20
24-75	Y-PQ	0	0	0	0	40	20
25-75	Y-PQ	0	0	0	0	40	20
26-75	Y-PQ	0	0	0	0	40	20
27-75	Y-PQ	0	0	0	0	40	20
28-75	Y-PQ	0	0	0	0	40	20
29-75	Y-PQ	0	0	0	0	40	20
30-75	Y-PQ	0	0	0	0	40	20
31-75	Y-PQ	0	0	0	0	40	20
32-75	Y-PQ	0	0	0	0	40	20
33-75	Y-PQ	0	0	0	0	40	20
34-75	Y-PQ	0	0	0	0	40	20
35-75	Y-PQ	0	0	0	0	40	20
36-75	Y-PQ	0	0	0	0	40	20
37-75	Y-PQ	0	0	0	0	40	20
38-75	Y-PQ	0	0	0	0	40	20
39-75	Y-PQ	0	0	0	0	40	20
40-75	Y-PQ	0	0	0	0	40	20
41-75	Y-PQ	0	0	0	0	40	20
42-75	Y-PQ	0	0	0	0	40	20
43-75	Y-PQ	0	0	0	0	40	20
44-75	Y-PQ	0	0	0	0	40	20
45-75	Y-PQ	0	0	0	0	40	20
46-75	Y-PQ	0	0	0	0	40	20
47-75	Y-PQ	0	0	0	0	40	20
48-75	Y-PQ	0	0	0	0	40	20
49-75	Y-PQ	0	0	0	0	40	20
50-75	Y-PQ	0	0	0	0	40	20
51-75	Y-PQ	0	0	0	0	40	20
52-75	Y-PQ	0	0	0	0	40	20
53-75	Y-PQ	0	0	0	0	40	20
54-75	Y-PQ	0	0	0	0	40	20
55-75	Y-PQ	0	0	0	0	40	20
56-75	Y-PQ	0	0	0	0	40	20
57-75	Y-PQ	0	0	0	0	40	20
58-75	Y-PQ	0	0	0	0	40	20
59-75	Y-PQ	0	0	0	0	40	20
60-75	Y-PQ	0	0	0	0	40	20
61-75	Y-PQ	0	0	0	0	40	20
62-75	Y-PQ	0	0	0	0	40	20
63-75	Y-PQ	0	0	0	0	40	20
64-75	Y-PQ	0	0	0	0	40	20
65-75	Y-PQ	0	0	0	0	40	20
66-75	Y-PQ	0	0	0	0	40	20
67-75	Y-PQ	0	0	0	0	40	20
68-75	Y-PQ	0	0	0	0	40	20
69-75	Y-PQ	0	0	0	0	40	20
70-75	Y-PQ	0	0	0	0	40	20
71-75	Y-PQ	0	0	0	0	40	20
72-75	Y-PQ	0	0	0	0	40	20
73-75	Y-PQ	0	0	0	0	40	20
74-75	Y-PQ	0	0	0	0	40	20
75-75	Y-PQ	0	0	0	0	40	20
76-75	Y-PQ	0	0	0	0	40	20
77-75	Y-PQ	0	0	0	0	40	20
78-75	Y-PQ	0	0	0	0	40	20
79-75	Y-PQ	0	0	0	0	40	20
80-75	Y-PQ	0	0	0	0	40	20
81-75	Y-PQ	0	0	0	0	40	20
82-75	Y-PQ	0	0	0	0	40	20
83-75	Y-PQ	0	0	0	0	40	20
84-75	Y-PQ	0	0	0	0	40	20
85-75	Y-PQ	0	0	0	0	40	20
86-75	Y-PQ	0	0	0	0	40	20
87-75	Y-PQ	0	0	0	0	40	20
88-75	Y-PQ	0	0	0	0	40	20
89-75	Y-PQ	0	0	0	0	40	20
90-75	Y-PQ	0	0	0	0	40	20
91-75	Y-PQ	0	0	0	0	40	20
92-75	Y-PQ	0	0	0	0	40	20
93-75	Y-PQ	0	0	0	0	40	20
94-75	Y-PQ	0	0	0	0	40	20
95-75	Y-PQ	0	0	0	0	40	20
96-75	Y-PQ	0	0	0	0	40	20
97-75	Y-PQ	0	0	0	0	40	20
98-75	Y-PQ	0	0	0	0	40	20
99-75	Y-PQ	0	0	0	0	40	20
100-75	Y-PQ	0	0	0	0	40	20
1-76	D-I	105	80	70	50	70	50
2-76	D-I	105	80	70	50	70	50
3-76	D-I	105	80	70	50	70	50
4-76	D-I	105	80	70	50	70	50
5-76	D-I	105	80	70	50	70	50
6-76	D-I	105	80	70	50	70	50
7-76	D-I	105	80	70	50	70	50
8-76	D-I	105	80	70	50	70	50
9-76	D-I	105	80	70	50	70	50
10-76	D-I	105	80	70	50	70	50
11-76	D-I	105	80	70	50	70	50
12-76	D-I	105	80	70	50	70	50
13-76	D-I	105	80	70	50	70	50
14-76	D-I	105	80	70	50	70	50
15-76	D-I	105	80	70	50	70	50
16-76	D-I	105	80	70	50	70	50
17-76	D-I	105	80	70	50	70	50
18-76	D-I	105	80	70	50	70	50
19-76	D-I	105	80	70	50	70	50
20-76	D-I	105	80	70	50	70	50
21-76	D-I	105	80	70	50	70	50
22-76	D-I	105	80	70	50	70	50
23-76	D-I	105	80	70	50	70	50
24-76	D-I	105	80	70	50	70	50
25-76	D-I	105	80	70	50	70	50
26-76	D-I	105	80	70	50	70	50
27-76	D-I	105	80	70	50	70	50
28-76	D-I	105	80	70	50	70	50
29-76	D-I	105	80	70	50	70	50
30-76	D-I	105	80	70	50	70	50
31-76	D-I	105	80	70	50	70	50
32-76	D-I	105	80	70	50	70	50
33-76	D-I	105	80	70	50	70	50
34-76	D-I	105	80	70	50	70	50
35-76	D-I	105	80	70	50	70	50
36-76	D-I	105	80	70	50	70	50
37-76	D-I	105	80	70	50	70	50
38-76	D-I	105	80	70	50	70	50
39-76	D-I	105	80	70	50	70	50
40-76	D-I	105	80	70	50	70	50
41-76	D-I	105	80	70	50	70	50
42-76	D-I	105	80	70	50	70	50
43-76	D-I	105	80	70	50	70	50
44-76	D-I	105	80	70	50	70	50
45-76	D-I	105	80	70	50	70	50
46-76	D-I	105	80	70	50	70	50
47-76	D-I	105	80	70	50	70	50
48-76	D-I	105	80	70	50	70	50
49-76	D-I	105	80	70	50	70	50
50-76	D-I	105	80	70	50	70	50
51-76	D-I	105	80	70	50	70	50
52-76	D-I	105	80	70	50	70	50
53-76	D-I	105	80	70	50	70	50
54-76	D-I	105	80	70	50	70	50
55-76	D-I	105	80	70	50	70	50
56-76	D-I	105	80	70	50	70	50
57-76	D-I	105	80	70	50	70	50
58-76	D-I	105	80	70	50	70	50
59-76	D-I	105	80	70	50	70	50
60-76	D-I	105	80	70	50	70	50
61-76	D-I	105	80	70	50	70	50
62-76	D-I	105	80	70	50	70	50
63-76	D-I	105	80	70	50	70	50
64-76	D-I	105	80	70	50	70	50
65-76	D-I	105	80	70	50	70	50
66-76	D-I	105	80	70	50	70	50
67-76	D-I	105	80	70	50	70	50
68-76	D-I	105	80	70	50	70	50
69-76	D-I	105	80	70	50	70	50
70-76	D-I	105	80	70	50	70	50
71-76	D-I	105	80	70	50	70	50
72-76	D-I	105	80	70	50	70	50
73-76	D-I	105	80	70	50	70	50
74-76	D-I	105	80	70	50	70	50
75-76	D-I	105	80	70	50	70	50
76-76	D-I	105	80	70	50	70	50
77-76	D-I	105	80	70	50	70	50
78-76	D-I	105	80	70	50	70	50
79-76	D-I	105	80	70	50	70	50
80-76	D-I	105	80	70	50	70	50
81-76	D-I	105	80	70	50	70	50
82-76	D-I	105	80	70	50	70	50
83-76	D-I	105	80	70	50	70	50
84-76	D-I	105	80	70	50	70	50
85-76	D-I	105	80	70	50	70	50
86-76	D-I	105	80	70	50	70	50
87-76	D-I	105	80	70	50	70	50
88-76	D-I	105	80	70	50	70	50
89-76	D-I	105	80	70	50	70	50
90-76	D-I	105	80	70	50	70	50
91-76	D-I	105	80	70	50	70	50
92-76	D-I	105	80	70	50	70	50
93-76	D-I	105	80	70	50	70	50
94-76	D-I	105	80	70	50	70	50
95-76	D-I	105	80	70	50	70	50
96-76	D-I	105	80	70	50	70	50
97-76	D-I	105	80	70	50	70	50
98-76	D-I	105	80	70	50	70	50
99-76	D-I	105	80	70	50	70	50
100-76	D-I	105	80	70	50	70	50
1-77	Y-PQ	0	0	40	20	0	0
2-77	Y-PQ	0	0	40	20	0	0
3-77	Y-PQ	0	0	40	20	0	0
4-77	Y-PQ	0	0	40	20	0	0
5-77	Y-PQ	0	0	40	20	0	0
6-77	Y-PQ	0	0	40	20	0	0
7-77	Y-PQ	0	0	40	20	0	0
8-77	Y-PQ	0	0	40	20	0	0
9-77	Y-PQ	0	0	40	20	0	0
10-77	Y-PQ	0	0	40	20	0	0
11-77	Y-PQ	0	0	40	20	0	0
12-77	Y-PQ	0	0	40	20	0	0
13-77	Y-PQ	0	0	40	20	0	0
14-77	Y-PQ	0	0	40	20	0	0
15-77	Y-PQ	0	0	40	20	0	0
16-77	Y-PQ	0	0	40	20	0	0
17-77	Y-PQ	0	0	40	20	0	0
18-77	Y-PQ	0	0	40	20	0	0
19-77	Y-PQ	0	0	40	20	0	0
20-77	Y-PQ	0	0	40	20	0	0
21-77	Y-PQ	0	0	40	20	0	0
22-77	Y-PQ	0	0	40	20	0	0
23-77	Y-PQ	0	0	40	20	0	0
24-77	Y-PQ	0	0	40	20	0	0
25-77	Y-PQ	0	0	40	20	0	0
26-77	Y-PQ	0	0	40	20	0	0
27-77	Y-PQ	0	0	40	20	0	0
28-77	Y-PQ	0	0	40	20	0	0
29-77	Y-PQ	0	0	40	20	0	0
30-77	Y-PQ	0	0	40	20	0	0
31-77	Y-PQ	0	0	40	20	0	0
32-77	Y-PQ	0	0	40	20	0	0
33-77	Y-PQ	0	0	40	20	0	0
34-77	Y-PQ	0	0	40	20	0	0
35-77	Y-PQ	0	0	40	20	0	0
36-77	Y-PQ	0	0	40	20	0	0
37-77	Y-PQ	0	0	40	20	0	0
38-77	Y-PQ	0	0	40	20	0	0
39-77	Y-PQ	0	0	40	20	0	0
40-77	Y-PQ	0	0	40	20	0	0
41-77	Y-PQ	0	0	40	20	0	0
42-77	Y-PQ	0	0	40	20	0	0
43-77	Y-PQ	0	0	40	20	0	0
44-77	Y-PQ	0	0	40	20	0	0
45-77	Y-PQ	0	0	40	20	0	0
46-77	Y-PQ	0	0	40	20	0	0
47-77	Y-PQ	0	0	40	20	0	0
48-77	Y-PQ	0	0	40	20	0	0
49-77	Y-PQ	0	0	40	20	0	0
50-77	Y-PQ	0	0	40	20	0	0
51-77	Y-PQ	0	0	40	20	0	0
52-77	Y-PQ	0	0	40	20	0	0
53-77	Y-PQ	0	0	40	20	0	0
54-77	Y-PQ	0	0	40	20	0	0
55-77	Y-PQ	0	0	40	20	0	0
56-77	Y-PQ	0	0	40	20	0	0
57-77	Y-PQ	0	0	40	20	0	0
58-77	Y-PQ	0	0	40	20	0	0
59-77	Y-PQ	0	0	40	20	0	0
60-77	Y-PQ	0	0	40	20	0	0
61-77	Y-PQ	0	0	40	20	0	0
62-77	Y-PQ	0	0	40	20	0	0
63-77	Y-PQ	0	0	40	20	0	0
64-77	Y-PQ	0	0	40	20	0	0
65-77	Y-PQ	0	0	40	20	0	0
66-77	Y-PQ	0	0	40	20	0	0
67-77	Y-PQ	0	0	40	20	0	0
68-77	Y-PQ	0	0	40	20	0	0
69-77	Y-PQ	0	0	40	20	0	0
70-77	Y-PQ	0	0	40	20	0	0
71-77	Y-PQ	0	0	40	20	0	0
72-77	Y-PQ	0	0	40	20	0	0
73-77	Y-PQ	0	0	40	20	0	0
74-77	Y-PQ	0	0	40	20	0	0
75-77	Y-PQ	0	0	40	20	0	0
76-77	Y-PQ	0	0	40	20	0	0
77-77	Y-PQ	0	0	40	20	0	0
78-77	Y-PQ	0	0	40	20	0	0
79-77	Y-PQ	0	0	40	20	0	0
80-77	Y-PQ	0	0	40	20	0	0
81-77	Y-PQ	0	0	40	20	0	0
82-77	Y-PQ	0	0	40	20	0	0
83-77	Y-PQ	0	0	40	20	0	0
84-77	Y-PQ	0	0	40	20	0	0
85-77	Y-PQ	0	0	40	20	0	0
86-77	Y-PQ	0	0	40	20	0	0
87-77	Y-PQ	0	0	40	20	0	0
88-77	Y-PQ	0	0	40	20	0	0
89-77	Y-PQ	0	0	40	20	0	0
90-77	Y-PQ	0	0	40	20	0	0
91-77	Y-PQ	0	0	40	20	0	0
92-77	Y-PQ	0	0	40	20	0	0
93-77	Y-PQ	0	0	40	20	0	0
94-77	Y-PQ	0	0	40	20	0	0
95-77	Y-PQ	0	0	40	20	0	0
96-77	Y-PQ	0	0	40	20	0	0
97-77	Y-PQ	0	0	40	20	0	0
98-77	Y-PQ	0	0	40	20	0	0
99-77	Y-PQ	0	0	40	20	0	0
100-77	Y-PQ	0	0	40	20	0	0
1-79	Y-Z	40	20	0	0	0	0
2-79	Y-Z	40	20	0	0	0	0
3-79	Y-Z	40	20	0	0	0	0
4-79	Y-Z	40	20	0	0	0	0
5-79	Y-Z	40	20	0	0	0	0
6-79	Y-Z	40	20	0	0	0	0
7-79	Y-Z	40	20	0	0	0	0
8-79	Y-Z	40	20	0	0	0	0
9-79	Y-Z	40	20	0	0	0	0
10-79	Y-Z	40	20	0	0	0	0
11-79	Y-Z	40	20	0	0	0	0
12-79	Y-Z	40	20	0	0	0	0
13-79	Y-Z	40	20	0	0	0	0
14-79	Y-Z	40	20	0	0	0	0
15-79	Y-Z	40	20	0	0	0	0
16-79	Y-Z	40	20	0	0	0	0
17-79	Y-Z	40	20	0	0	0	0
18-79	Y-Z	40	20	0	0	0	0
19-79	Y-Z	40	20	0	0	0	0
20-79	Y-Z	40	20	0	0	0	0
21-79	Y-Z	40	20	0	0	0	0
22-79	Y-Z	40	20	0	0	0	0
23-79	Y-Z	40	20	0	0	0	0
24-79	Y-Z	40	20	0	0	0	0
25-79	Y-Z	40	20	0	0	0	0
26-79	Y-Z	40	20	0	0	0	0
27-79	Y-Z	40	20	0	0	0	0
28-79	Y-Z	40	20	0	0	0	0
29-79	Y-Z	40	20	0	0	0	0
30-79	Y-Z	40	20	0	0	0	0
31-79	Y-Z	40	20	0	0	0	0
32-79	Y-Z	40	20	0	0	0	0
33-79	Y-Z	40	20	0	0	0	0
34-79	Y-Z	40	20	0	0	0	0
